id,countryid,recorddate,cases,deaths
7226,218,2020-06-08,10,766
7227,218,2020-06-07,7,547
7228,218,2020-06-06,7,596
7229,218,2020-06-05,6,697
7230,218,2020-06-04,12,515
7231,218,2020-06-03,19,517
7232,218,2020-06-02,8,210
7233,218,2020-06-01,4,355
7234,218,2020-05-31,7,251
7235,218,2020-05-30,7,460
7236,218,2020-05-29,15,442
7237,218,2020-05-28,7,372
7238,218,2020-05-27,4,289
7239,218,2020-05-26,6,452
7240,218,2020-05-25,4,359
7241,218,2020-05-24,3,374
7242,218,2020-05-23,4,322
7243,218,2020-05-22,3,335
7244,218,2020-05-21,3,230
7245,218,2020-05-20,3,218
7246,218,2020-05-19,1,351
7247,218,2020-05-18,5,189
7248,218,2020-05-17,3,239
7249,218,2020-05-16,3,184
7250,218,2020-05-15,1,142
7251,218,2020-05-14,1,180
7252,218,2020-05-13,1,146
7253,218,2020-05-12,1,79
7254,218,2020-05-11,1,138
7255,218,2020-05-10,1,146
7256,218,2020-05-09,1,145
7257,218,2020-05-08,2,102
7258,218,2020-05-07,0,163
7259,218,2020-05-06,1,112
7260,218,2020-05-05,4,121
7261,218,2020-05-04,2,113
7262,218,2020-05-03,0,125
7263,218,2020-05-02,1,82
7264,218,2020-05-01,2,134
7265,218,2020-04-30,0,0
7266,218,2020-04-29,0,65
7267,218,2020-04-28,1,59
7268,218,2020-04-27,1,62
7269,218,2020-04-26,0,69
7270,218,2020-04-25,1,81
7271,218,2020-04-24,3,73
7272,218,2020-04-23,0,50
7273,218,2020-04-22,0,72
7274,218,2020-04-21,2,62
7275,218,2020-04-20,2,48
7276,218,2020-04-19,0,43
7277,218,2020-04-18,1,47
7278,218,2020-04-17,1,42
7279,218,2020-04-16,1,48
7280,218,2020-04-15,3,72
7281,218,2020-04-14,1,26
7282,218,2020-04-13,0,46
7283,218,2020-04-12,2,30
7284,218,2020-04-11,1,16
7285,218,2020-04-10,1,40
7286,218,2020-04-09,1,28
7287,218,2020-04-08,0,20
7288,218,2020-04-07,1,11
7289,218,2020-04-06,0,52
7290,218,2020-04-05,0,34
7291,218,2020-04-04,3,73
7292,218,2020-04-03,1,92
7293,218,2020-04-02,0,39
7294,218,2020-04-01,0,50
7295,218,2020-03-31,0,58
7296,218,2020-03-30,0,0
7297,218,2020-03-29,2,52
7298,218,2020-03-28,0,43
7299,218,2020-03-27,1,39
7300,218,2020-03-26,0,25
7301,218,2020-03-25,0,71
7302,218,2020-03-24,0,4
7303,218,2020-03-23,0,30
7304,218,2020-03-22,0,24
7305,218,2020-03-21,0,14
7306,218,2020-03-20,0,7
7307,218,2020-03-19,0,37
7308,218,2020-03-18,0,26
7309,218,2020-03-17,0,22
7310,218,2020-03-16,0,10
7311,218,2020-03-15,0,7
7312,218,2020-03-14,0,7
7313,218,2020-03-13,0,2
7314,218,2020-03-12,0,3
7315,218,2020-03-02,0,0
7316,218,2020-03-01,0,1
7317,218,2020-02-29,0,0
7318,218,2020-02-28,0,0
7319,218,2020-02-27,0,0
7320,218,2020-02-26,0,0
7321,218,2020-02-25,0,0
7322,218,2020-02-24,0,0
7323,218,2020-02-23,0,0
7324,218,2020-02-22,0,0
7325,218,2020-02-21,0,0
7326,218,2020-02-20,0,0
7327,218,2020-02-19,0,0
7328,218,2020-02-18,0,0
7329,218,2020-02-17,0,0
7330,218,2020-02-16,0,0
7331,218,2020-02-15,0,0
7332,218,2020-02-14,0,0
7333,218,2020-02-13,0,0
7334,218,2020-02-12,0,0
7335,218,2020-02-11,0,0
7336,218,2020-02-10,0,0
7337,218,2020-02-09,0,0
7338,218,2020-02-08,0,0
7339,218,2020-02-07,0,0
7340,218,2020-02-06,0,0
7341,218,2020-02-05,0,0
7342,218,2020-02-04,0,0
7343,218,2020-02-03,0,0
7344,218,2020-02-02,0,0
7345,218,2020-02-01,0,0
7346,218,2020-01-31,0,0
7347,218,2020-01-30,0,0
7348,218,2020-01-29,0,0
7349,218,2020-01-28,0,0
7350,218,2020-01-27,0,0
7351,218,2020-01-26,0,0
7352,218,2020-01-25,0,0
7353,218,2020-01-24,0,0
7354,218,2020-01-23,0,0
7355,218,2020-01-22,0,0
7356,218,2020-01-21,0,0
7357,218,2020-01-20,0,0
7358,218,2020-01-19,0,0
7359,218,2020-01-18,0,0
7360,218,2020-01-17,0,0
7361,218,2020-01-16,0,0
7362,218,2020-01-15,0,0
7363,218,2020-01-14,0,0
7364,218,2020-01-13,0,0
7365,218,2020-01-12,0,0
7366,218,2020-01-11,0,0
7367,218,2020-01-10,0,0
7368,218,2020-01-09,0,0
7369,218,2020-01-08,0,0
7370,218,2020-01-07,0,0
7371,218,2020-01-06,0,0
7372,218,2020-01-05,0,0
7373,218,2020-01-04,0,0
7374,218,2020-01-03,0,0
7375,218,2020-01-02,0,0
7376,218,2020-01-01,0,0
7377,218,2019-12-31,0,0
7378,219,2020-06-14,0,0
7379,219,2020-06-13,0,0
7380,219,2020-06-12,0,0
7381,219,2020-06-11,0,0
7382,219,2020-06-10,0,0
7383,219,2020-06-09,0,0
7384,219,2020-06-08,0,0
7385,219,2020-06-07,0,0
7386,219,2020-06-06,0,0
7387,219,2020-06-05,0,0
7388,219,2020-06-04,0,0
7389,219,2020-06-03,0,0
7390,219,2020-06-02,0,0
7391,219,2020-06-01,0,0
7392,219,2020-05-31,0,0
7393,219,2020-05-30,0,0
7394,219,2020-05-29,0,0
7395,219,2020-05-28,0,0
7396,219,2020-05-27,0,0
7397,219,2020-05-26,0,0
7398,219,2020-05-25,0,0
7399,219,2020-05-24,0,0
7400,219,2020-05-23,0,0
7401,219,2020-05-22,0,0
7402,219,2020-05-21,0,0
7403,219,2020-05-20,0,0
7404,219,2020-05-19,0,0
7405,219,2020-05-18,0,0
7406,219,2020-05-17,0,0
7407,219,2020-05-16,0,0
7408,219,2020-05-15,0,0
7409,219,2020-05-14,0,0
7410,219,2020-05-13,0,0
7411,219,2020-05-12,0,0
7412,219,2020-05-11,0,0
7413,219,2020-05-10,0,0
7414,219,2020-05-09,0,0
7415,219,2020-05-08,1,0
7416,219,2020-05-07,0,1
7417,219,2020-05-06,0,0
7418,219,2020-05-05,0,0
7419,219,2020-05-04,0,0
7420,219,2020-05-03,0,0
7421,219,2020-05-02,0,0
7422,219,2020-05-01,0,0
7423,219,2020-04-30,0,0
7424,219,2020-04-29,0,0
7425,219,2020-04-28,0,0
7426,219,2020-04-27,0,0
7427,219,2020-04-26,0,0
7428,219,2020-04-25,0,0
7429,219,2020-04-24,0,0
7430,219,2020-04-23,0,3
7431,219,2020-04-22,0,0
7432,219,2020-04-21,0,0
7433,219,2020-04-20,0,1
7434,219,2020-04-19,0,0
7435,219,2020-04-18,1,1
7436,219,2020-04-17,0,2
7437,219,2020-04-16,1,1
7438,219,2020-04-15,0,0
7439,219,2020-04-14,0,0
7440,219,2020-04-13,0,0
7441,219,2020-04-12,0,6
7442,219,2020-04-11,0,4
7443,219,2020-04-10,0,5
7444,219,2020-04-09,0,3
7445,219,2020-04-08,0,3
7446,219,2020-04-07,0,7
7447,219,2020-04-06,0,0
7448,219,2020-04-05,0,2
7449,219,2020-04-04,0,2
7450,219,2020-04-03,0,5
7451,219,2020-04-02,0,0
7452,219,2020-04-01,0,5
7453,219,2020-03-30,0,22
7454,219,2020-03-29,0,0
7455,219,2020-03-28,0,0
7456,219,2020-03-27,0,9
7457,219,2020-03-26,0,2
7458,219,2020-03-25,0,5
7459,219,2020-03-24,0,8
7460,219,2020-03-20,0,2
7461,219,2020-03-13,0,2
7462,220,2020-06-14,0,12
7463,220,2020-06-13,0,5
7464,220,2020-06-12,0,9
7465,220,2020-06-11,0,9
7466,220,2020-06-10,0,2
7467,220,2020-06-09,0,5
7468,220,2020-06-08,0,5
7469,220,2020-06-07,0,4
7470,220,2020-06-06,0,11
7471,220,2020-06-05,0,11
7472,220,2020-06-04,0,8
7473,220,2020-06-03,0,17
7474,220,2020-06-02,0,9
7475,220,2020-06-01,0,10
7476,220,2020-05-31,0,12
7477,220,2020-05-30,0,23
7478,220,2020-05-29,0,11
7479,220,2020-05-28,0,6
7480,220,2020-05-27,0,15
7481,220,2020-05-26,0,9
7482,220,2020-05-25,0,3
7483,220,2020-05-24,1,11
7484,220,2020-05-23,1,14
7485,220,2020-05-22,0,2
7486,220,2020-05-21,1,11
7487,220,2020-05-20,0,8
7488,220,2020-05-19,1,15
7489,220,2020-05-18,0,9
7490,220,2020-05-17,0,17
7491,220,2020-05-16,0,30
7492,220,2020-05-15,0,14
7493,220,2020-05-14,1,11
7494,220,2020-05-13,0,16
7495,220,2020-05-12,0,7
7496,220,2020-05-11,0,12
7497,220,2020-05-10,0,15
7498,220,2020-05-09,0,18
7499,220,2020-05-08,0,21
7500,220,2020-05-07,1,26
7501,220,2020-05-06,1,24
7502,220,2020-05-05,0,24
7503,220,2020-05-04,2,18
7504,220,2020-05-03,0,16
7505,220,2020-05-02,1,5
7506,220,2020-05-01,2,16
7507,220,2020-04-30,2,8
7508,220,2020-04-29,4,13
7509,220,2020-04-28,1,12
7510,220,2020-04-27,2,10
7511,220,2020-04-26,2,16
7512,220,2020-04-25,4,20
7513,220,2020-04-24,1,13
7514,220,2020-04-23,0,7
7515,220,2020-04-22,3,22
7516,220,2020-04-21,1,13
7517,220,2020-04-20,1,26
7518,220,2020-04-19,2,53
7519,220,2020-04-18,4,36
7520,220,2020-04-17,0,39
7521,220,2020-04-16,2,42
7522,220,2020-04-15,0,50
7523,220,2020-04-14,0,44
7524,220,2020-04-13,4,33
7525,220,2020-04-12,3,51
7526,220,2020-04-11,2,86
7527,220,2020-04-10,2,100
7528,220,2020-04-09,5,96
7529,220,2020-04-08,3,112
7530,220,2020-04-07,6,100
7531,220,2020-04-06,2,57
7532,220,2020-04-05,4,139
7533,220,2020-04-04,7,324
7534,220,2020-04-03,2,248
7535,220,2020-04-02,1,269
7536,220,2020-04-01,1,150
7537,220,2020-03-31,3,464
7538,220,2020-03-30,2,284
7539,220,2020-03-29,1,431
7540,220,2020-03-28,0,212
7541,220,2020-03-27,2,367
7542,220,2020-03-26,3,376
7543,220,2020-03-25,1,600
7544,220,2020-03-24,0,114
7545,220,2020-03-23,0,611
7546,220,2020-03-22,0,224
7547,220,2020-03-21,1,165
7548,220,2020-03-20,0,144
7549,220,2020-03-19,1,111
7550,220,2020-03-18,0,79
7551,220,2020-03-17,0,77
7552,220,2020-03-16,2,49
7553,220,2020-03-15,0,52
7554,220,2020-03-14,0,41
7555,220,2020-03-13,0,30
7556,220,2020-03-12,0,14
7557,220,2020-03-11,0,12
7558,220,2020-03-10,0,20
7559,220,2020-03-09,0,6
7560,220,2020-03-08,1,11
7561,220,2020-03-07,0,4
7562,220,2020-03-06,0,7
7563,220,2020-03-05,1,11
7564,220,2020-03-04,0,8
7565,220,2020-03-03,0,4
7566,220,2020-03-02,0,3
7567,220,2020-03-01,1,1
7568,220,2020-02-29,0,2
7569,220,2020-02-28,0,0
7570,220,2020-02-27,0,1
7571,220,2020-02-26,0,0
7572,220,2020-02-25,0,0
7573,220,2020-02-24,0,0
7574,220,2020-02-23,0,1
7575,220,2020-02-22,0,4
7576,220,2020-02-21,0,2
7577,220,2020-02-20,0,0
7578,220,2020-02-19,0,0
7579,220,2020-02-18,0,0
7580,220,2020-02-17,0,0
7581,220,2020-02-16,0,0
7582,220,2020-02-15,0,0
7583,220,2020-02-14,0,1
7584,220,2020-02-13,0,0
7585,220,2020-02-12,0,0
7586,220,2020-02-11,0,0
7587,220,2020-02-10,0,0
7588,220,2020-02-09,0,0
7589,220,2020-02-08,0,0
7590,220,2020-02-07,0,1
7591,220,2020-02-06,0,1
7592,220,2020-02-05,0,1
7593,220,2020-02-04,0,0
7594,220,2020-02-03,0,0
7595,220,2020-02-02,0,2
7596,220,2020-02-01,0,2
7597,220,2020-01-31,0,1
7598,220,2020-01-30,0,2
7599,220,2020-01-29,0,0
7600,220,2020-01-28,0,0
7601,220,2020-01-27,0,0
7602,220,2020-01-26,0,3
7603,220,2020-01-25,0,1
7604,220,2020-01-24,0,0
7605,220,2020-01-23,0,0
7606,220,2020-01-22,0,0
7607,220,2020-01-21,0,0
7608,220,2020-01-20,0,0
7609,220,2020-01-19,0,0
7610,220,2020-01-18,0,0
7611,220,2020-01-17,0,0
7612,220,2020-01-16,0,0
7613,220,2020-01-15,0,0
7614,220,2020-01-14,0,0
7615,220,2020-01-13,0,0
7616,220,2020-01-12,0,0
7617,220,2020-01-11,0,0
7618,220,2020-01-10,0,0
7619,220,2020-01-09,0,0
7620,220,2020-01-08,0,0
7621,220,2020-01-07,0,0
7622,220,2020-01-06,0,0
7623,220,2020-01-05,0,0
7624,220,2020-01-04,0,0
7625,220,2020-01-03,0,0
7626,220,2020-01-02,0,0
7627,220,2020-01-01,0,0
7628,220,2019-12-31,0,0
7629,221,2020-06-14,2,20
7630,221,2020-06-13,1,30
7631,221,2020-06-12,1,28
7632,221,2020-06-11,1,34
7633,221,2020-06-10,0,13
7634,221,2020-06-09,0,21
7635,221,2020-06-08,0,46
7636,221,2020-06-07,0,19
7637,221,2020-06-06,2,62
7638,221,2020-06-05,0,36
7639,221,2020-06-04,1,31
7640,221,2020-06-03,1,11
7641,221,2020-06-02,0,21
7642,221,2020-06-01,0,4
7643,221,2020-05-31,0,44
7644,221,2020-05-30,0,51
7645,221,2020-05-29,23,28
7646,221,2020-05-28,2,18
7647,221,2020-05-27,2,38
7648,221,2020-05-26,1,20
7649,221,2020-05-25,1,32
7650,221,2020-05-24,4,46
7651,221,2020-05-23,2,29
7652,221,2020-05-22,0,57
7653,221,2020-05-21,1,18
7654,221,2020-05-20,3,78
7655,221,2020-05-19,0,25
7656,221,2020-05-18,1,14
7657,221,2020-05-17,0,72
7658,221,2020-05-16,2,63
7659,221,2020-05-15,2,41
7660,221,2020-05-14,1,54
7661,221,2020-05-13,3,36
7662,221,2020-05-12,2,87
7663,221,2020-05-11,3,10
7664,221,2020-05-10,1,42
7665,221,2020-05-09,5,62
7666,221,2020-05-08,1,22
7667,221,2020-05-07,2,65
7668,221,2020-05-06,6,17
7669,221,2020-05-05,2,31
7670,221,2020-05-04,2,68
7671,221,2020-05-03,7,12
7672,221,2020-05-02,5,34
7673,221,2020-05-01,4,60
7674,221,2020-04-30,11,50
7675,221,2020-04-29,20,58
7676,221,2020-04-28,7,67
7677,221,2020-04-27,6,55
7678,221,2020-04-26,23,66
7679,221,2020-04-25,5,83
7680,221,2020-04-24,14,61
7681,221,2020-04-23,31,91
7682,221,2020-04-22,1,50
7683,221,2020-04-21,10,73
7684,221,2020-04-20,9,48
7685,221,2020-04-19,12,59
7686,221,2020-04-18,21,155
7687,221,2020-04-17,17,78
7688,221,2020-04-16,9,136
7689,221,2020-04-15,16,191
7690,221,2020-04-14,18,106
7691,221,2020-04-13,13,130
7692,221,2020-04-12,18,247
7693,221,2020-04-11,24,312
7694,221,2020-04-10,22,279
7695,221,2020-04-09,30,329
7696,221,2020-04-08,23,343
7697,221,2020-04-07,16,314
7698,221,2020-04-06,18,217
7699,221,2020-04-05,18,241
7700,221,2020-04-04,10,396
7701,221,2020-04-03,12,418
7702,221,2020-04-02,18,529
7703,221,2020-04-01,20,564
7704,221,2020-03-31,22,805
7705,221,2020-03-30,18,522
7706,221,2020-03-29,0,594
7707,221,2020-03-28,16,668
7708,221,2020-03-27,18,1141
7709,221,2020-03-26,4,606
7710,221,2020-03-25,5,796
7711,221,2020-03-24,9,855
7712,221,2020-03-23,8,607
7713,221,2020-03-22,2,375
7714,221,2020-03-21,0,453
7715,221,2020-03-20,2,550
7716,221,2020-03-19,1,314
7717,221,2020-03-18,0,316
7718,221,2020-03-17,2,156
7719,221,2020-03-16,0,205
7720,221,2020-03-15,0,151
7721,221,2020-03-14,0,143
7722,221,2020-03-13,1,115
7723,221,2020-03-12,0,64
7724,221,2020-03-11,0,51
7725,221,2020-03-10,0,29
7726,221,2020-03-09,0,3
7727,221,2020-03-08,0,25
7728,221,2020-03-07,0,33
7729,221,2020-03-06,0,12
7730,221,2020-03-05,0,5
7731,221,2020-03-04,0,6
7732,221,2020-03-03,0,4
7733,221,2020-03-02,0,4
7734,221,2020-03-01,0,3
7735,221,2020-02-29,0,2
7736,221,2020-02-28,0,3
7737,221,2020-02-27,0,0
7738,221,2020-02-26,0,2
7739,221,2020-02-25,0,0
7740,221,2020-02-24,0,0
7741,221,2020-02-23,0,0
7742,221,2020-02-22,0,0
7743,221,2020-02-21,0,0
7744,221,2020-02-20,0,0
7745,221,2020-02-19,0,0
7746,221,2020-02-18,0,0
7747,221,2020-02-17,0,0
7748,221,2020-02-16,0,0
7749,221,2020-02-15,0,0
7750,221,2020-02-14,0,0
7751,221,2020-02-13,0,0
7752,221,2020-02-12,0,0
7753,221,2020-02-11,0,0
7754,221,2020-02-10,0,0
7755,221,2020-02-09,0,0
7756,221,2020-02-08,0,0
7757,221,2020-02-07,0,0
7758,221,2020-02-06,0,0
7759,221,2020-02-05,0,0
7760,221,2020-02-04,0,0
7761,221,2020-02-03,0,0
7762,221,2020-02-02,0,0
7763,221,2020-02-01,0,0
7764,221,2020-01-31,0,0
7765,221,2020-01-30,0,0
7766,221,2020-01-29,0,0
7767,221,2020-01-28,0,0
7768,221,2020-01-27,0,0
7769,221,2020-01-26,0,0
7770,221,2020-01-25,0,0
7771,221,2020-01-24,0,0
7772,221,2020-01-23,0,0
7773,221,2020-01-22,0,0
7774,221,2020-01-21,0,0
7775,221,2020-01-20,0,0
7776,221,2020-01-19,0,0
7777,221,2020-01-18,0,0
7778,221,2020-01-17,0,0
7779,221,2020-01-16,0,0
7780,221,2020-01-15,0,0
7781,221,2020-01-14,0,0
7782,221,2020-01-13,0,0
7783,221,2020-01-12,0,0
7784,221,2020-01-11,0,0
7785,221,2020-01-10,0,0
7786,221,2020-01-09,0,0
7787,221,2020-01-08,0,0
7788,221,2020-01-07,0,0
7789,221,2020-01-06,0,0
7790,221,2020-01-05,0,0
7791,221,2020-01-04,0,0
7792,221,2020-01-03,0,0
7793,221,2020-01-02,0,0
7794,221,2020-01-01,0,0
7795,221,2019-12-31,0,0
7796,222,2020-06-14,2,352
7797,222,2020-06-13,5,336
7798,222,2020-06-12,6,352
7799,222,2020-06-11,4,339
7800,222,2020-06-10,5,315
7801,222,2020-06-09,5,323
7802,222,2020-06-08,4,314
7803,222,2020-06-07,2,379
7804,222,2020-06-06,4,338
7805,222,2020-06-05,2,262
7806,222,2020-06-04,5,325
7807,222,2020-06-03,3,273
7808,222,2020-06-02,5,168
7809,222,2020-06-01,2,248
7810,222,2020-05-31,3,257
7811,222,2020-05-30,2,230
7812,222,2020-05-29,2,191
7813,222,2020-05-28,2,165
7814,222,2020-05-27,1,132
7815,222,2020-05-26,2,149
7816,222,2020-05-25,0,140
7817,222,2020-05-24,3,127
7818,222,2020-05-23,2,106
7819,222,2020-05-22,1,118
7820,222,2020-05-21,2,113
7821,222,2020-05-20,1,231
7822,222,2020-05-19,1,13
7823,222,2020-05-18,3,136
7824,222,2020-05-17,0,158
7825,222,2020-05-16,1,101
7826,222,2020-05-15,0,121
7827,222,2020-05-14,2,65
7828,222,2020-05-13,1,104
7829,222,2020-05-12,0,70
7830,222,2020-05-11,1,97
7831,222,2020-05-10,3,143
7832,222,2020-05-09,0,75
7833,222,2020-05-08,0,77
7834,222,2020-05-07,2,67
7835,222,2020-05-06,0,76
7836,222,2020-05-05,1,52
7837,222,2020-05-04,0,38
7838,222,2020-05-03,0,40
7839,222,2020-05-02,1,50
7840,222,2020-05-01,1,38
7841,222,2020-04-30,1,49
7842,222,2020-04-29,0,39
7843,222,2020-04-28,1,33
7844,222,2020-04-27,0,28
7845,222,2020-04-26,0,25
7846,222,2020-04-25,1,44
7847,222,2020-04-24,0,30
7848,222,2020-04-23,0,38
7849,222,2020-04-22,1,44
7850,222,2020-04-21,0,38
7851,222,2020-04-20,1,25
7852,222,2020-04-19,3,33
7853,222,2020-04-18,0,57
7854,222,2020-04-17,2,30
7855,222,2020-04-16,0,56
7856,222,2020-04-15,1,49
7857,222,2020-04-14,1,50
7858,222,2020-04-13,0,40
7859,222,2020-04-12,1,67
7860,222,2020-04-11,1,65
7861,222,2020-04-10,1,104
7862,222,2020-04-09,0,105
7863,222,2020-04-08,1,76
7864,222,2020-04-07,0,57
7865,222,2020-04-06,2,63
7866,222,2020-04-05,0,78
7867,222,2020-04-04,0,43
7868,222,2020-04-03,0,41
7869,222,2020-04-02,0,61
7870,222,2020-04-01,1,25
7871,222,2020-03-31,0,64
7872,222,2020-03-30,0,27
7873,222,2020-03-29,1,17
7874,222,2020-03-28,0,43
7875,222,2020-03-27,1,29
7876,222,2020-03-26,1,6
7877,222,2020-03-25,0,15
7878,222,2020-03-24,0,7
7879,222,2020-03-23,0,12
7880,222,2020-03-22,0,9
7881,222,2020-03-21,1,0
7882,222,2020-03-20,0,10
7883,222,2020-03-19,0,6
7884,222,2020-03-18,0,9
7885,222,2020-03-17,0,0
7886,222,2020-03-16,0,0
7887,222,2020-03-15,0,6
7888,222,2020-03-13,0,0
7889,222,2020-03-12,0,2
7890,222,2020-03-11,0,2
7891,222,2020-03-07,0,3
7892,222,2020-03-06,0,3
7893,222,2020-03-02,0,2
7894,222,2020-03-01,0,0
7895,222,2020-02-29,0,1
7896,222,2020-02-28,0,0
7897,222,2020-02-27,0,0
7898,222,2020-02-26,0,0
7899,222,2020-02-25,0,0
7900,222,2020-02-24,0,0
7901,222,2020-02-23,0,0
7902,222,2020-02-22,0,0
7903,222,2020-02-21,0,0
7904,222,2020-02-20,0,0
7905,222,2020-02-19,0,0
7906,222,2020-02-18,0,0
7907,222,2020-02-17,0,0
7908,222,2020-02-16,0,0
7909,222,2020-02-15,0,0
7910,222,2020-02-14,0,0
7911,222,2020-02-13,0,0
7912,222,2020-02-12,0,0
7913,222,2020-02-11,0,0
7914,222,2020-02-10,0,0
7915,222,2020-02-09,0,0
7916,222,2020-02-08,0,0
7917,222,2020-02-07,0,0
7918,222,2020-02-06,0,0
7919,222,2020-02-05,0,0
7920,222,2020-02-04,0,0
7921,222,2020-02-03,0,0
7922,222,2020-02-02,0,0
7923,222,2020-02-01,0,0
7924,222,2020-01-31,0,0
7925,222,2020-01-30,0,0
7926,222,2020-01-29,0,0
7927,222,2020-01-28,0,0
7928,222,2020-01-27,0,0
7929,222,2020-01-26,0,0
7930,222,2020-01-25,0,0
7931,222,2020-01-24,0,0
7932,222,2020-01-23,0,0
7933,222,2020-01-22,0,0
7934,222,2020-01-21,0,0
7935,222,2020-01-20,0,0
7936,222,2020-01-19,0,0
7937,222,2020-01-18,0,0
7938,222,2020-01-17,0,0
7939,222,2020-01-16,0,0
7940,222,2020-01-15,0,0
7941,222,2020-01-14,0,0
7942,222,2020-01-13,0,0
7943,222,2020-01-12,0,0
7944,222,2020-01-11,0,0
7945,222,2020-01-10,0,0
7946,222,2020-01-09,0,0
7947,222,2020-01-08,0,0
7948,222,2020-01-07,0,0
7949,222,2020-01-06,0,0
7950,222,2020-01-05,0,0
7951,222,2020-01-04,0,0
7952,222,2020-01-03,0,0
7953,222,2020-01-02,0,0
7954,222,2020-01-01,0,0
7955,222,2019-12-31,0,0
7956,223,2020-06-14,0,0
7957,223,2020-06-13,0,0
7958,223,2020-06-12,0,0
7959,223,2020-06-11,0,0
7960,223,2020-06-10,0,0
7961,223,2020-06-09,0,0
7962,223,2020-06-08,0,0
7963,223,2020-06-07,0,1
7964,223,2020-06-06,0,0
7965,223,2020-06-05,0,0
7966,223,2020-06-04,0,0
7967,223,2020-06-03,0,0
7968,223,2020-06-02,0,0
7969,223,2020-06-01,0,0
7970,223,2020-05-31,0,0
7971,223,2020-05-30,0,1
7972,223,2020-05-29,0,1
7973,223,2020-05-28,0,0
7974,223,2020-05-27,0,0
7975,223,2020-05-26,0,0
7976,223,2020-05-25,0,0
7977,223,2020-05-24,0,3
7978,223,2020-05-23,0,0
7979,223,2020-05-22,0,0
7980,223,2020-05-21,0,1
7981,223,2020-05-20,0,0
7982,223,2020-05-19,0,0
7983,223,2020-05-18,0,0
7984,223,2020-05-17,0,0
7985,223,2020-05-16,0,0
7986,223,2020-05-15,0,2
7987,223,2020-05-14,0,1
7988,223,2020-05-13,0,0
7989,223,2020-05-12,0,1
7990,223,2020-05-11,0,0
7991,223,2020-05-10,0,0
7992,223,2020-05-09,0,0
7993,223,2020-05-08,0,0
7994,223,2020-05-07,0,3
7995,223,2020-05-06,0,6
7996,223,2020-05-05,0,0
7997,223,2020-05-04,0,0
7998,223,2020-05-03,0,1
7999,223,2020-05-02,0,1
8000,223,2020-05-01,0,1
8001,223,2020-04-30,0,0
8002,223,2020-04-29,0,0
8003,223,2020-04-28,0,0
8004,223,2020-04-27,0,2
8005,223,2020-04-26,0,5
8006,223,2020-04-25,0,1
8007,223,2020-04-24,2,2
8008,223,2020-04-23,0,5
8009,223,2020-04-22,0,1
8010,223,2020-04-21,0,4
8011,223,2020-04-20,0,2
8012,223,2020-04-19,0,3
8013,223,2020-04-18,0,1
8014,223,2020-04-17,1,1
8015,223,2020-04-16,0,4
8016,223,2020-04-15,0,0
8017,223,2020-04-14,0,2
8018,223,2020-04-13,0,1
8019,223,2020-04-12,0,4
8020,223,2020-04-11,0,1
8021,223,2020-04-10,1,1
8022,223,2020-04-09,1,4
8023,223,2020-04-08,1,3
8024,223,2020-04-07,0,4
8025,223,2020-04-06,1,1
8026,223,2020-04-05,1,4
8027,223,2020-04-04,2,0
8028,223,2020-04-03,0,3
8029,223,2020-04-02,1,6
8030,223,2020-04-01,0,1
8031,223,2020-03-31,0,0
8032,223,2020-03-30,0,3
8033,223,2020-03-29,0,2
8034,223,2020-03-28,0,0
8035,223,2020-03-27,0,4
8036,223,2020-03-26,0,1
8037,223,2020-03-25,0,0
8038,223,2020-03-24,0,0
8039,223,2020-03-23,0,0
8040,223,2020-03-22,0,0
8041,223,2020-03-21,0,1
8042,223,2020-03-20,0,2
8043,223,2020-03-17,0,0
8044,223,2020-03-16,0,1
8045,224,2020-06-14,3,514
8046,224,2020-06-13,0,444
8047,224,2020-06-12,5,1069
8048,224,2020-06-11,2,0
8049,224,2020-06-10,3,783
8050,224,2020-06-09,0,654
8051,224,2020-06-08,2,380
8052,224,2020-06-07,1,548
8053,224,2020-06-06,2,539
8054,224,2020-06-05,1,481
8055,224,2020-06-04,1,504
8056,224,2020-06-03,0,507
8057,224,2020-06-02,0,406
8058,224,2020-06-01,2,605
8059,224,2020-05-31,2,344
8060,224,2020-05-30,0,397
8061,224,2020-05-29,0,419
8062,224,2020-05-28,1,267
8063,224,2020-05-27,0,195
8064,224,2020-05-26,0,33
8065,224,2020-05-25,1,336
8066,224,2020-05-24,1,388
8067,224,2020-05-23,0,240
8068,224,2020-05-22,0,286
8069,224,2020-05-21,0,356
8070,224,2020-05-20,0,348
8071,224,2020-05-19,0,228
8072,224,2020-05-18,0,209
8073,224,2020-05-17,0,164
8074,224,2020-05-16,2,385
8075,224,2020-05-15,0,382
8076,224,2020-05-14,1,285
8077,224,2020-05-13,1,295
8078,224,2020-05-12,0,295
8079,224,2020-05-11,0,167
8080,224,2020-05-10,0,330
8081,224,2020-05-09,0,245
8082,224,2020-05-08,0,265
8083,224,2020-05-07,0,214
8084,224,2020-05-06,0,187
8085,224,2020-05-05,0,150
8086,224,2020-05-04,0,99
8087,224,2020-05-03,0,114
8088,224,2020-05-02,0,130
8089,224,2020-05-01,0,119
8090,224,2020-04-30,0,110
8091,224,2020-04-29,0,88
8092,224,2020-04-28,0,76
8093,224,2020-04-27,0,58
8094,224,2020-04-26,0,71
8095,224,2020-04-25,0,301
8096,224,2020-04-24,1,210
8097,224,2020-04-23,0,34
8098,224,2020-04-22,0,66
